risk_number,risk_name,round,criteria,actor_sector_category,actor_sector_name,vuln_resp_level,count,total,pct
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,AI Developer (General-purpose AI),Minimally vulnerable,26,68,38.2
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,AI Developer (General-purpose AI),Moderately vulnerable,26,68,38.2
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,AI Developer (General-purpose AI),Not at all vulnerable,4,68,5.9
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,AI Developer (Specialised AI),Extremely vulnerable,4,67,6.0
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,AI Developer (Specialised AI),Highly vulnerable,14,67,20.9
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,AI Developer (Specialised AI),Minimally vulnerable,19,67,28.4
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,AI Developer (Specialised AI),Moderately vulnerable,27,67,40.3
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,AI Developer (Specialised AI),Not at all vulnerable,3,67,4.5
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,AI Governance Actor,Extremely vulnerable,1,68,1.5
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,AI Governance Actor,Highly vulnerable,13,68,19.1
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,AI Governance Actor,Minimally vulnerable,13,68,19.1
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,AI Governance Actor,Moderately vulnerable,36,68,52.9
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,AI Governance Actor,Not at all vulnerable,5,68,7.4
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,AI Infrastructure Provider,Highly vulnerable,4,67,6.0
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,AI Infrastructure Provider,Minimally vulnerable,44,67,65.7
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,AI Infrastructure Provider,Moderately vulnerable,7,67,10.4
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,AI Infrastructure Provider,Not at all vulnerable,12,67,17.9
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,AI User,Extremely vulnerable,55,68,80.9
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,AI User,Highly vulnerable,9,68,13.2
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,AI User,Moderately vulnerable,3,68,4.4
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,AI User,Not at all vulnerable,1,68,1.5
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,Affected Stakeholder,Extremely vulnerable,51,66,77.3
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,Affected Stakeholder,Highly vulnerable,10,66,15.2
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,Affected Stakeholder,Minimally vulnerable,1,66,1.5
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Actor,Affected Stakeholder,Moderately vulnerable,4,66,6.1
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Accommodation,Don't Know/Unsure,1,67,1.5
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Accommodation,Extremely vulnerable,6,67,9.0
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Accommodation,Highly vulnerable,20,67,29.9
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Accommodation,Minimally vulnerable,14,67,20.9
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Accommodation,Moderately vulnerable,26,67,38.8
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Agriculture,Don't Know/Unsure,1,67,1.5
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Agriculture,Extremely vulnerable,5,67,7.5
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Agriculture,Highly vulnerable,7,67,10.4
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Agriculture,Minimally vulnerable,29,67,43.3
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Agriculture,Moderately vulnerable,25,67,37.3
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Arts,Don't Know/Unsure,1,67,1.5
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Arts,Extremely vulnerable,9,67,13.4
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Arts,Highly vulnerable,33,67,49.3
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Arts,Minimally vulnerable,6,67,9.0
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Arts,Moderately vulnerable,18,67,26.9
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Education,Don't Know/Unsure,1,62,1.6
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Education,Extremely vulnerable,42,62,67.7
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Education,Highly vulnerable,14,62,22.6
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Education,Minimally vulnerable,1,62,1.6
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Education,Moderately vulnerable,4,62,6.5
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Finance,Don't Know/Unsure,1,68,1.5
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Finance,Extremely vulnerable,58,68,85.3
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Finance,Highly vulnerable,6,68,8.8
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Finance,Minimally vulnerable,1,68,1.5
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Finance,Moderately vulnerable,2,68,2.9
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Healthcare,Don't Know/Unsure,1,67,1.5
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Healthcare,Extremely vulnerable,59,67,88.1
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Healthcare,Highly vulnerable,4,67,6.0
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Healthcare,Minimally vulnerable,1,67,1.5
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Healthcare,Moderately vulnerable,2,67,3.0
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Information,Don't Know/Unsure,1,67,1.5
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Information,Extremely vulnerable,43,67,64.2
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Information,Highly vulnerable,20,67,29.9
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Information,Minimally vulnerable,1,67,1.5
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Information,Moderately vulnerable,2,67,3.0
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Management,Don't Know/Unsure,1,66,1.5
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Management,Extremely vulnerable,9,66,13.6
1.1,1.1 Unfair discrimination and misrepresentation,3,Vulnerability,Sector,Management,Highly vulnerable,41,66,62.1
